df_test.url_id,predicted,
21007,806.5031395,721
21010,8999.766652,4100
21012,3065.331406,3400
21016,1302.205828,922
21017,2254.237218,3900
21019,1373.686435,1700
21020,733.4588536,3800
21023,1914.996887,712
21029,2077.203858,1500
21030,5310.310488,1600
21037,1213.024178,1400
21040,3867.13001,4900
21043,1692.82707,901
21053,4146.234405,2000
21054,1744.268057,1600
21057,6678.699327,1400
21058,2130.039004,1300
21062,4303.153175,6100
21065,5338.182666,788
21066,3617.70991,5800
21068,1813.662696,862
21073,3918.573783,1100
21076,5344.142865,12700
21082,1956.864689,3100
21085,2925.514706,3100
21092,2753.954621,1400
21094,6716.203689,1000
21097,5916.867582,648
21101,909.9917644,1400
21102,2442.724148,2200
21104,2091.471255,1200
21120,3863.860044,632
21124,3814.805542,919
21130,1027.369669,1000
21140,5694.427307,864
21141,2107.280272,865
21145,3316.146922,680
21150,1423.392655,507
21152,1454.13025,771
21155,2695.527622,1100
21159,3701.554481,1000
21163,1866.401052,21500
21164,3018.81838,2400
21168,8954.926741,8700
21169,4406.203762,6100
21179,2638.21575,1000
21181,1570.731487,675
21182,4976.09818,1300
21184,2959.3616,3900
21187,3827.325216,1100
21193,1774.068544,2600
21194,2374.170798,2300
21198,3436.225667,3900
21204,1592.563755,1200
21207,3165.045154,966
21209,2200.974833,3300
21211,1687.623992,1200
21215,4523.031169,6900
21217,3423.10274,1600
21219,4803.43708,9000
21227,6717.203765,1700
21228,3852.869803,1900
21229,3574.172299,3900
21232,2988.043431,14000
21234,2664.783711,1700
21237,5317.614027,21900
21238,1729.617511,17900
21242,3111.161974,60300
21243,5022.673471,2300
21247,5255.438096,15400
21251,3278.813768,2000
21253,4035.281981,7900
21257,5687.635095,1100
21263,4480.854752,2600
21264,4854.639765,4600
21268,2027.909321,6300
21270,3383.049799,1700
21274,3034.787122,2400
21275,6382.427269,3700
21280,2812.052642,1100
21283,7529.474906,2600
21289,10723.68174,4200
21292,4701.48217,2700
21293,2726.189209,2000
21296,2367.717999,840
21300,2608.97708,1200
21305,2629.617339,827
21308,5282.764413,1500
21310,2624.578663,2400
21311,3907.352434,1400
21314,3672.039328,2100
21321,3714.025357,1400
21330,6850.645283,1300
21339,3707.314111,38200
21344,6633.491972,39000
21347,2671.147117,1400
21351,2082.286937,2300
21355,3037.04843,2200
21356,7111.243696,1300
21359,1211.989137,934
21365,2282.550283,3300
21366,1629.353337,954
21370,1085.920804,657
21374,2549.908149,1600
21375,6887.898443,898
21377,4126.604609,5300
21380,3003.605348,904
21383,6106.528674,3100
21394,1898.225775,2000
21396,2802.068358,1100
21397,1078.192616,774
21400,1785.038436,1100
21403,4583.657562,10600
21404,2668.766175,811
21407,4910.540405,1100
21409,4412.177079,4600
21410,2586.59554,620
21411,3901.544756,1300
21412,2446.698707,7700
21413,3158.834151,816
21419,5763.020458,8400
21425,6176.429927,1000
21430,4002.423527,3100
21433,2243.919686,679
21434,4023.57038,3000
21435,2260.484163,5200
21444,5597.413298,969
21447,3716.298602,3000
21448,1869.887311,952
21450,1699.575043,796
21452,2009.709843,734
21453,7205.634631,13100
21459,6401.52428,11700
21462,3065.354628,1100
21465,5670.917692,878
21468,2190.452635,1600
21476,2697.670736,26500
21477,5525.22299,2200
21482,3274.530653,19800
21483,2805.483475,1700
21484,4900.241455,890
21485,5435.340792,16600
21487,2672.680039,1200
21493,1276.841053,811
21501,1111.184766,640
21503,1999.204091,1100
21505,4440.643443,2700
21507,3274.320625,2000
21509,2265.651969,3500
21510,5096.805875,10100
21515,5980.979612,2500
21516,6385.641379,3600
21518,2062.314609,2000
21520,2660.008087,2600
21522,3891.103978,995
21523,2489.85822,1200
21534,4927.142941,16200
21536,1086.497981,880
21541,1641.322678,4600
21547,1850.416018,4000
21549,4381.9687,17200
21551,5704.907533,2500
21553,3635.276612,1400
21554,3324.186813,2000
21558,2026.659484,1200
21565,3264.958394,6300
21570,3353.520171,2000
21594,2818.93189,1000
21595,3465.109339,9800
21600,2514.356318,2200
21601,5498.787351,1300
21604,2423.735698,1300
21607,2398.464013,3100
21611,2620.856697,2500
21616,2600.80527,12200
21617,6318.910548,1600
21619,5534.404572,5500
21621,1704.348448,857
21622,3807.364157,3300
21625,2291.221353,1800
21629,3365.079696,1100
21630,6648.802915,17400
21631,3595.176296,12200
21635,5995.49464,1500
21639,7786.585796,1400
21642,4969.596406,1300
21644,740.598528,677
21645,4757.097133,1800
21654,2157.309563,927
21656,2949.403578,11400
21661,3392.9306,1300
21663,3535.224644,3500
21664,2879.255284,6800
21665,3291.737973,612
21666,6667.413168,8000
21671,2472.749483,1200
21683,70.09688984,959
21684,2842.022023,1800
21686,5230.656642,8300
21689,3801.024225,30200
21693,2145.142679,398
21696,3065.274842,2200
21708,2932.39284,3900
21714,2636.701504,3500
21720,1377.848723,4100
21722,8508.139409,2600
21727,6285.393069,1500
21729,2019.219392,1200
21733,2703.577395,1700
21735,2162.133597,1600
21747,1554.538198,7600
21750,1346.90971,589
21752,1497.98953,3300
21753,1925.182818,3100
21761,2277.972862,2000
21763,3504.57743,789
21764,5623.086725,1800
21766,2775.33749,4100
21767,2652.156047,1500
21769,2479.736723,1200
21770,2232.810457,1000
21780,4947.122818,1500
21781,2439.538982,1200
21789,3600.310062,777
21790,6264.030687,5400
21793,6154.2635,4400
21796,2022.5664,1900
21802,2584.026082,3500
21804,3618.736951,11400
21805,625.2027866,724
21807,3339.793615,637
21809,2943.336195,1600
21811,6454.690536,3400
21815,4191.531127,620
21822,4374.051833,1600
21825,2888.290593,475
21826,2452.017722,1200
21827,2213.538221,1000
21835,2163.552493,7400
21838,5752.020765,649
21839,3094.089305,4700
21842,4271.253979,1200
21846,3282.669967,2700
21851,4644.152585,987
21854,4520.075399,1600
21857,1737.858675,1100
21861,1604.006105,4000
21863,7632.676761,1500
21864,4530.97355,1000
21865,2017.480616,1700
21869,695.8793127,1400
21871,2992.919208,907
21873,4144.867376,15400
21888,3300.409845,1600
21889,1949.772992,1000
21895,2095.776335,967
21901,4132.829222,12600
21904,4348.349897,2800
21906,4582.478104,3000
21909,3099.73564,1200
21912,1779.619144,1400
21914,5085.53694,1100
21915,3640.179271,8400
21921,3477.815639,11400
21922,3355.60866,2500
21923,2164.157649,5000
21927,1165.770234,1400
21930,5078.652021,1600
21931,6068.1606,4600
21940,2441.826186,775
21943,6855.753309,5400
21948,2396.519452,1000
21957,4628.123734,16000
21958,3427.962539,818
21959,3803.57742,7700
21963,2898.322809,9400
21967,2103.611326,917
21970,2278.569417,1100
21973,4032.688125,916
21976,3068.315984,2700
21977,4018.774978,998
21978,4829.120774,899
21979,2694.249752,1400
21981,4426.356343,2100
21982,5060.46877,1800
21984,3027.58043,3900
21985,2635.027612,4000
21989,4168.191219,2600
21992,2237.280215,2400
21998,1943.369378,856
21999,2444.895682,2300
22010,3562.609402,2900
22013,5541.17079,841
22014,1197.659043,1300
22021,2897.020374,2000
22022,1783.935221,682
22023,3012.139914,2800
22027,1754.085542,3500
22036,1870.399588,995
22041,3581.534816,4400
22044,1525.132296,1300
22048,2562.777425,1300
22059,3132.200483,2600
22063,6936.879888,41800
22065,5381.981957,2200
22066,3877.28787,1300
22070,2279.041738,2800
22073,3293.543685,1000
22074,4231.239186,1500
22078,8721.281386,21200
22085,3303.637088,942
22088,4185.595871,748
22089,2291.844183,2600
22091,2580.874445,668
22097,3442.647606,1000
22103,2991.825308,4300
22106,4890.172473,1700
22119,2652.591436,1200
22127,-297.9915338,668
22140,2050.573675,2800
22144,3932.438108,2200
22150,3908.654457,3000
22159,1708.968479,1000
22163,1302.68627,1500
22165,3285.517324,19700
22167,3405.945069,910
22173,5805.406476,1000
22177,464.9419947,1200
22180,647.0653416,958
22182,5942.99723,3800
22186,2167.541803,30700
22188,4594.693348,2500
22193,2095.544202,1100
22195,1982.628838,1900
22203,3089.146831,1100
22212,5486.274404,2100
22216,7804.023548,10300
22222,4390.500027,2800
22224,5678.895025,53300
22225,3002.157804,962
22233,6398.397117,3000
22236,1895.659009,1100
22243,1894.240146,8600
22247,6088.234074,3400
22250,3885.869233,2600
22251,4002.693548,2800
22255,2006.397574,1900
22256,7451.3808,11700
22259,1102.915361,1300
22261,2266.434947,2200
22263,3882.649691,1500
22265,5850.356395,3500
22271,2562.453868,1700
22273,2716.231371,1500
22274,2383.036059,1700
22275,1532.966483,1800
22276,1724.863436,1100
22277,2316.608271,2400
22278,2704.287698,1300
22280,4467.603972,5100
22284,1488.184546,2700
22290,1177.124768,955
22291,5170.118741,1200
22297,1977.600046,1000
22300,4459.340826,1200
22301,1666.83892,912
22305,1968.242169,962
22309,3737.486299,8000
22319,1372.895371,2200
22321,1790.714316,3000
22322,2879.55681,1600
22325,1542.812788,792
22326,2350.495828,11500
22328,2704.695237,1300
22329,3352.616234,3100
22331,1509.185517,884
22333,2129.953291,755
22334,4778.737429,7500
22341,2291.237825,2300
22347,1724.705316,1200
22350,2148.673762,965
22351,591.4844094,3200
22357,3354.523749,613
22363,483.5018938,972
22367,7686.117811,1600
22372,6187.589495,651
22373,3849.552255,1700
22375,3407.015809,2900
22384,3050.373527,1100
22389,6738.948936,985
22392,1326.641155,3100
22393,1809.224503,1900
22395,624.6483078,836
22398,1016.550436,941
22400,5291.715756,3500
22401,-814.1932427,1300
22406,4533.528484,935
22414,1290.867628,2800
22418,4767.818775,2700
22423,784.60477,889
22433,2059.29645,4600
22437,8147.624013,3500
22439,7265.478089,3600
22440,2383.29057,1300
22443,2988.667325,1100
22449,5117.343443,1600
22454,4378.873944,1400
22456,2147.480107,1200
22460,1823.438398,932
22463,3289.957488,683
22471,6572.014639,725
22472,5921.637591,1900
22478,3680.818628,1100
22480,3077.603494,1400
22483,2569.257761,4300
22485,7983.650584,1200
22487,2342.509414,1100
22491,3975.949009,2300
22494,2956.821006,3600
22496,1938.268809,691
22500,3115.838165,1200
22504,7622.224136,10900
22509,4759.705502,3100
22513,2083.143341,817
22517,1348.452638,1700
22520,1294.572611,2700
22523,7746.221096,779
22526,2928.502864,6400
22527,2027.482133,1200
22529,4260.583647,3400
22533,5176.714584,1700
22535,1512.23809,7600
22538,1728.967856,1100
22550,1147.087568,1200
22553,2952.638641,920
22554,3031.536869,993
22555,4478.840568,11800
22559,2970.023144,1800
22561,69.19388398,1700
22563,2884.132659,1400
22566,3559.314163,1200
22577,2799.734882,3200
22587,3567.17784,41000
22588,482.6719305,903
22590,3109.995215,955
22591,1652.443196,1000
22605,3417.088112,1700
22607,4174.435052,1700
22608,3129.092834,1000
22609,1510.623605,1200
22610,2371.032225,1300
22614,7985.155738,1200
22617,6195.791708,1900
22620,7240.954712,1700
22622,6110.532011,1200
22640,2791.114077,1400
22646,2717.054092,404
22647,3734.854235,929
22651,4409.264137,1200
22655,2696.85546,897
22656,4818.518875,903
22657,-189.3328942,1300
22660,1238.13671,426
22667,5593.813341,75600
22668,1894.418307,1100
22672,5291.624214,2800
22680,2305.042367,956
22687,6143.79398,50100
22690,3149.748131,2800
22691,3163.699695,1600
22696,2509.00217,3400
22701,2196.672586,805
22705,2614.927892,881
22707,2589.139397,872
22710,6437.303777,569
22711,2888.284172,1300
22721,3784.352498,875
22722,3014.673641,1600
22727,4425.501348,1600
22728,2591.447236,1300
22742,2210.433738,994
22745,4262.159908,1400
22749,2581.904246,1900
22752,6861.685156,24700
22755,2713.675606,4100
22760,2677.033463,1700
22763,2584.153436,1100
22767,4999.533231,1800
22775,1610.571041,1200
22783,2939.303787,876
22788,1086.355134,1100
22796,2937.362242,2000
22799,1857.986033,778
22806,3097.63079,1900
22813,5065.19032,1900
22814,2044.518896,1300
22822,1949.843544,782
22832,2049.922093,812
22834,1368.448295,1600
22841,3202.188951,2600
22847,7081.519215,2100
22848,3592.901716,12200
22851,3065.193025,1500
22856,4392.025459,2700
22857,1672.014973,7800
22858,3093.596313,853
22860,9618.679362,2200
22873,3603.300845,2700
22875,2463.461399,1500
22876,2381.637528,781
22880,3648.616949,862
22889,2701.327026,1100
22897,6244.618367,3400
22898,2679.683705,10000
22899,2572.354327,592
22902,2066.654908,649
22903,1075.448536,869
22904,6925.239649,1400
22909,4170.218409,950
22910,1773.68164,1800
22911,4705.676901,1300
22916,7206.165481,1600
22919,4320.778975,1300
22922,1832.21768,12500
22927,1617.613249,865
22932,3328.532245,6500
22939,3209.744734,2000
22945,1586.12509,2600
22949,2564.476755,1000
22950,1429.334827,603
22951,2566.150878,3400
22953,1884.634971,1100
22954,6512.325563,829
22965,6059.8115,1300
22973,1800.362937,998
22976,1722.653866,2400
22983,3733.777528,4300
22990,1699.493073,2800
22991,2668.370674,2600
22994,2011.236769,818
22995,3371.957283,1100
22999,2439.154563,826
23000,3457.576498,4300
23005,2621.727187,1300
23012,3607.981239,3100
23015,3769.310268,9400
23022,5411.380622,12700
23024,4484.738683,4700
23028,3444.308204,1100
23030,7521.514636,3500
23036,4761.434246,4300
23037,3185.474154,1100
23041,3083.201914,14100
23045,5438.545871,9600
23048,2826.451726,1700
23060,2673.787595,2000
23061,3496.314475,7500
23063,17022.50695,1900
23074,6188.34388,20600
23075,2620.316159,1100
23076,2873.218341,1300
23082,7597.674812,827
23084,1522.315035,1500
23086,2307.142348,1100
23087,3765.500766,1700
23090,7298.68429,35200
23092,3414.550507,969
23096,2733.052173,2300
23108,2419.007738,1600
23111,6673.563825,3000
23116,8555.694963,17600
23121,2294.920462,703
23125,2625.268533,798
23131,5577.04018,13100
23135,3330.7058,156
23136,6892.760496,1100
23139,6012.447523,2000
23140,1317.176243,9500
23141,9801.29071,13000
23147,1161.5274,1100
23152,3730.166723,30000
23153,5234.677378,800
23156,3403.964727,1500
23165,1987.435978,2100
23166,3110.165057,1900
23167,24331.58904,12500
23168,2013.295266,1100
23169,2836.00969,2100
23170,1407.445269,5400
23175,7449.879713,5200
23186,2653.767961,12700
23194,2108.889038,1900
23204,2887.094617,2000
23207,5963.641446,1300
23213,2240.737822,2000
23217,2854.317367,2800
23219,660.1275069,1700
23226,7088.148565,5500
23230,4736.01907,4300
23231,3389.477417,530
23232,2741.387258,2500
23233,4290.299159,2000
23236,2210.833539,1100
23242,1484.68125,1600
23250,2589.52032,4800
23253,3839.57093,7500
23256,4676.317269,900
23258,7657.005786,2400
23265,1459.582095,1100
23266,1312.210011,902
23270,3230.156571,2400
23271,4296.12783,1400
23272,3183.239337,1100
23275,2739.910844,1000
23276,3435.608632,13600
23283,3814.73863,1600
23284,1335.642707,1900
23288,2581.306108,1500
23291,1082.285707,885
23293,2702.847465,2500
23294,11873.36742,671
23295,2152.322389,835
23303,3585.270293,6400
23306,2708.928217,9000
23315,1206.141149,612
23321,855.9742502,1200
23322,1283.5092,2300
23323,3282.667463,5400
23324,5987.240819,1500
23328,2382.80855,1200
23329,1908.876456,1600
23333,6278.348434,2100
23334,2380.940925,1300
23335,3369.007417,1500
23339,1103.550035,683
23341,3663.565445,5100
23347,5068.161462,3100
23350,1843.101247,1100
23351,5611.354574,1400
23357,1417.247738,872
23364,5683.768962,2200
23365,6385.796876,13200
23368,6361.997321,2000
23372,593.9785259,1200
23379,3207.516825,4000
23381,3032.085455,3400
23385,1014.556654,15800
23388,3927.749944,604
23395,5347.158174,1400
23401,4239.066527,1600
23402,3003.361604,5900
23408,2933.406369,3300
23412,2733.752634,4600
23419,5088.621887,3000
23420,4750.160186,3200
23421,5904.471811,2500
23423,3837.214396,2700
23425,4395.303333,2100
23428,6830.090365,2100
23431,5886.996485,1300
23437,6475.027959,1100
23439,3062.917595,9700
23442,7493.192613,2900
23444,7651.833344,1000
23445,6122.544153,2000
23448,6428.709365,1700
23452,1433.182313,1300
23454,6752.775913,876
23456,6407.516645,5800
23458,1180.412254,840
23459,3697.478883,399
23460,2453.969475,9200
23465,8135.305446,2000
23473,12218.98701,1300
23480,7972.226374,2100
23481,4853.650849,6000
23482,5653.725103,1400
23484,5679.11903,2600
23493,3286.521587,1100
23495,2359.955641,606
23497,2840.210127,1200
23505,2814.762853,599
23510,2436.960836,2000
23513,4656.193236,321
23516,3039.083127,2700
23519,5846.422298,16500
23524,4536.544555,2100
23528,2759.859646,761
23535,1492.538544,610
23539,3062.310755,2200
23551,1733.903628,776
23552,8543.290092,3700
23558,1948.166527,1100
23574,595.6194807,760
23575,1601.257417,1600
23585,1580.602128,1000
23587,2874.912816,605
23588,3028.528543,1200
23596,888.4485564,970
23613,3170.937252,5200
23617,9949.447781,27400
23619,4639.615162,5000
23622,3006.275718,746
23623,8893.682593,2500
23626,3606.168757,13700
23629,7274.926642,3300
23630,2673.663007,1300
23632,3476.061187,1500
23633,2151.987273,1600
23634,3664.027588,1500
23636,3826.85501,825
23638,5997.813792,6500
23643,2523.965941,1400
23645,3793.451992,783
23646,3086.045469,927
23649,1439.820565,962
23651,2276.610858,1400
23654,3359.613806,865
23657,3464.710303,895
23660,3899.770881,2200
23665,1635.709841,489
23667,1758.329064,1200
23670,3506.228935,830
23672,3518.904895,1300
23673,4086.228349,1200
23674,2576.110578,3300
23677,2749.803818,1200
23679,2792.308494,655
23681,2753.499841,5400
23683,2175.820875,3400
23684,2780.749876,1600
23687,1623.016809,2300
23694,3306.882937,4500
23699,2130.818328,1500
23700,2202.296894,985
23701,6099.408035,12000
23704,4328.139275,901
23709,3256.036375,1100
23711,6402.411388,28200
23712,4385.226176,1800
23715,10805.51501,2600
23716,1647.310373,851
23721,1933.311105,1100
23727,2026.180652,1500
23729,2778.2721,2000
23733,8764.414011,2100
23736,405.1493774,1300
23742,2066.00447,1500
23748,353.6592897,1900
23750,2566.073319,1800
23752,1545.438147,812
23754,2541.001173,830
23759,-302.5615194,536
23761,1270.39297,775
23763,990.51218,5600
23766,3945.35174,683
23767,3950.075674,3900
23770,3135.417571,859
23780,1538.369329,1100
23781,2936.900555,1000
23784,1894.711097,1200
23788,3841.228915,6300
23789,6182.720056,3200
23793,3306.934172,1400
23795,6699.307925,4900
23798,3427.44217,12500
23801,4495.238339,20600
23803,3810.692935,1300
23804,3929.851143,2800
23805,4071.458479,2100
23806,2290.021711,1100
23807,8053.697808,3500
23811,1846.021802,844
23814,5349.466619,1800
23821,3215.104644,2000
23824,3578.765949,1600
23832,2950.692686,3800
23838,2187.060132,1300
23843,2542.483424,1400
23855,3127.452201,8600
23859,3501.236884,2400
23860,3505.561409,11200
23861,5733.439325,5500
23862,2245.248739,6400
23870,1982.294055,1300
23872,3040.490985,2100
23875,6349.635355,26000
23880,2581.749808,1200
23883,1168.66326,779
23886,1666.739378,1100
23888,3864.216215,1000
23893,4290.658554,6300
23901,3001.599154,1800
23904,3310.004885,2200
23905,4668.44518,5700
23907,1116.793276,954
23908,2409.830114,999
23914,7858.536049,1100
23919,2360.98626,495
23922,6021.387226,1500
23923,2651.408095,1600
23925,1642.855998,1000
23928,1463.230182,895
23930,3006.13245,2300
23931,4823.312399,703
23933,1432.725591,1100
23934,2291.271009,2400
23936,6154.106053,1300
23943,1284.006817,2300
23945,2421.093967,1300
23947,1414.725678,1000
23948,3047.649568,887
23950,544.1325632,754
23951,2116.445758,2700
23956,3154.291887,1500
23959,3198.618746,542
23960,2567.378987,1500
23961,2558.472918,746
23963,1670.947008,1400
23965,1929.258022,6700
23975,4559.607469,1600
23977,2275.185241,1200
23978,1824.952216,496
23982,3926.862418,32299
23984,4360.885467,1200
23985,7810.511793,848
23988,3082.268572,970
23990,1474.892591,925
23994,3779.273429,8700
23998,2365.007968,1700
24002,2839.941638,927
24004,2371.85291,1000
24008,6152.594896,1300
24009,2209.07724,1100
24022,1672.856364,1300
24029,2481.058194,2800
24031,6481.931805,740
24032,2912.179033,841
24041,3857.999727,8200
24045,1895.871862,1100
24049,1839.523964,755
24050,2091.10926,1300
24052,1985.952677,583
24056,4975.18252,3200
24057,1756.788826,3700
24066,2247.179907,2200
24067,3742.765447,2300
24068,6971.432389,1200
24071,3853.94922,1700
24072,1656.984572,1200
24074,2081.879498,4600
24075,3497.320767,5300
24078,2624.362224,738
24085,4014.111922,1400
24088,2208.0234,1600
24090,1910.284976,750
24093,4196.437331,726
24094,5066.915086,3000
24101,3421.022797,1400
24103,1686.023771,1100
24104,1906.512638,6100
24105,4163.96333,3500
24106,765.8630329,923
24108,3367.620518,853
24109,3878.115436,1300
24111,1233.998287,2400
24119,2997.454772,1400
24123,3250.146488,1700
24124,1894.075479,1000
24125,3181.775403,1100
24128,2068.603888,2100
24129,2543.057519,1100
24134,2764.880514,1400
24136,5532.490121,2200
24147,4008.937485,4500
24150,3324.309088,3300
24151,7254.667701,2900
24153,2511.905751,2100
24160,2543.998138,1300
24162,1956.965652,17300
24184,1467.226462,1300
24187,6503.841661,1800
24188,3180.841946,2700
24189,8346.945574,2300
24190,4020.513876,5100
24191,4578.487271,4100
24206,6923.098356,1100
24208,2323.744223,1200
24217,4116.984208,1800
24220,3318.38889,15700
24227,2903.441108,7500
24230,1848.452369,967
24233,1687.550885,751
24235,3851.695886,671
24236,3958.297304,1600
24252,7854.761498,2600
24255,4202.792699,8700
24260,1521.230829,1100
24262,5971.403536,26700
24263,2447.085129,508
24276,4626.209949,4900
24279,2673.389209,688
24280,2734.493403,1700
24282,2946.640788,1100
24285,10073.93392,2200
24293,3561.528372,987
24301,2413.244345,1200
24302,1186.57579,604
24306,2334.137713,854
24308,2420.330829,2000
24309,3031.077689,1700
24313,3130.597278,939
24314,1474.252132,2200
24330,2734.816244,6300
24332,3366.851839,1100
24333,2335.631766,5500
24334,2732.120978,1900
24335,3930.118566,5600
24341,2707.102019,2600
24343,6373.218292,932
24344,2563.351324,1300
24347,783.0746035,787
24354,6724.305793,1000
24360,6904.578054,1600
24361,6001.574503,1100
24363,1838.147029,1200
24364,2228.580422,2000
24368,1747.769859,726
24372,2138.392736,857
24373,2608.350279,1400
24374,2601.320044,872
24378,2693.099128,1300
24381,4653.557162,5400
24382,6045.624793,6800
24391,2864.572195,1000
24392,1437.54996,1300
24395,2266.439714,849
24397,2084.074538,1300
24398,2822.154371,1300
24399,3995.45137,1100
24401,5326.888659,5300
24402,3167.817027,8300
24404,2760.614146,585
24410,4700.587308,1200
24414,3342.495785,968
24415,5077.972303,6600
24418,4459.577036,925
24422,6869.707819,9200
24425,3501.105882,2100
24432,3541.251582,20400
24433,2149.053017,877
24437,6540.929559,4200
24441,5487.928398,27400
24444,5593.407467,1400
24454,2193.86039,1100
24456,3104.570067,1300
24457,2540.039034,913
24465,476.4157038,1200
24466,3137.647393,1100
24469,2113.848313,6000
24474,3263.345819,13700
24475,2090.323895,924
24478,4052.580396,486
24485,3679.812001,1300
24489,3277.527439,1900
24491,2663.618445,2800
24492,2621.763812,1600
24494,2060.988614,638
24506,2511.706819,844
24510,1622.093422,3900
24512,2455.027989,1100
24513,2386.522736,1600
24516,2594.753419,1000
24517,4200.103208,795
24518,4757.962146,4400
24521,1890.689808,1100
24529,1307.601126,1300
24531,4057.294537,1500
24533,5109.981256,1700
24537,1815.533176,2200
24541,2741.363663,1700
24548,1240.023136,1400
24549,2379.626127,3900
24560,3671.849009,5400
24567,1904.437504,1500
24568,2542.62229,1200
24571,1875.666885,988
24575,2290.495573,1600
24576,2329.425607,1300
24578,3996.033318,1600
24582,2882.312046,3500
24583,6892.967631,1800
24584,5592.504351,1900
24585,583.8001611,1700
24587,1978.97897,1300
24588,8644.710341,16600
24594,3277.767703,2600
24602,5936.141319,3500
24603,3129.70515,1800
24605,1898.685844,851
24606,4174.030998,29200
24609,3394.598162,1800
24612,3906.383342,825
24614,10060.44169,5600
24619,4944.509273,2100
24624,3774.804094,3100
24625,3212.503647,1500
24630,6464.134232,884
24634,6154.331385,2400
24635,4802.615301,846
24636,3722.876617,9200
24638,2786.87974,4800
24648,7500.656501,21400
24652,3728.930307,2900
24656,1665.930988,1600
24657,2088.742733,23800
24661,2978.458175,1200
24662,5440.844269,1200
24664,1922.019886,996
24665,5534.037063,5800
24670,9832.988721,6800
24675,3065.785059,3900
24697,2190.012602,3100
24698,1755.985878,573
24705,2477.027153,1200
24714,3209.518721,4300
24715,2922.766019,11400
24720,5128.278358,3100
24731,703.7436826,875
24732,2593.384146,1300
24734,2139.268197,1600
24736,1775.664863,962
24740,4124.664119,2200
24743,3451.620902,917
24746,1543.962053,929
24748,326.0739261,1200
24750,6006.159531,3000
24757,2456.067477,991
24759,6998.5933,5200
24761,3071.358124,855
24766,3157.343492,3800
24767,2427.695247,1700
24773,2664.395958,1600
24776,4910.377824,2200
24778,5995.879469,3400
24782,3617.764026,2500
24785,4964.990429,875
24788,2079.714518,1100
24793,15216.0223,3400
24794,2452.242611,18600
24795,4336.962661,837
24799,3298.343491,2000
24800,2047.47945,9800
24803,9897.447269,3000
24804,2800.008758,3300
24810,2462.879631,2300
24812,3008.183244,874
24818,2038.316742,717
24820,1663.170433,827
24823,3279.877656,1200
24830,2556.025416,678
24838,1960.588917,1100
24841,6927.911767,22100
24842,2035.247125,2400
24843,1906.584107,3400
24845,4577.231619,1100
24849,1891.213579,1200
24851,2844.823864,2300
24857,3043.55096,14700
24861,2184.677745,855
24862,3310.159001,1100
24864,2057.731014,1300
24865,291.9386347,464
24869,5594.151722,9400
24874,2522.731021,1900
24877,2097.587996,1200
24878,3542.061322,1100
24881,3034.138792,2900
24883,1617.703005,1100
24884,4375.161828,989
24888,5391.019011,1000
24890,1637.075504,1400
24892,1389.330745,1300
24897,1779.945999,775
24904,2588.051027,1800
24906,6684.105484,4300
24908,5035.454563,1000
24922,2947.097355,1700
24935,3029.308444,6500
24938,4122.041717,1300
24940,3094.473094,10800
24950,2902.042726,1300
24951,2954.495409,1100
24961,5883.056363,4200
24965,11536.41246,2300
24967,7181.357312,1500
24974,9436.615898,4100
24976,2015.843863,1900
24982,4363.749824,2300
24990,4788.17699,31300
24993,1898.718152,2800
24995,2758.022389,1600
24997,9241.234102,1700
25001,2393.545485,1300
25003,2918.481674,4800
25005,4194.682467,3700
25006,968.3899549,1000
25010,2083.62691,1000
25011,2765.061119,2600
25012,3050.745884,6600
25020,2723.350714,786
25026,2997.60306,872
25032,3919.94139,965
25033,2012.20332,779
25036,3111.096306,1500
25041,1894.939146,875
25042,1175.516702,1600
25043,2302.04575,1100
25047,4527.226687,1700
25051,2927.360755,1400
25056,3290.997226,1100
25058,5601.188837,2400
25059,4080.385508,2300
25069,3222.539192,7100
25070,5765.019292,4100
25072,1976.780177,835
25073,2874.405829,1000
25074,1372.204254,1100
25076,4199.337631,1600
25077,2988.98779,5300
25078,5779.638392,2800
25079,2994.839683,576
25080,4057.61287,7500
25081,2721.414946,3000
25085,4470.741548,510
25088,4458.661626,4800
25091,1864.295585,1900
25094,2423.841188,964
25095,2869.77719,1900
25102,2160.415452,1100
25103,2398.190774,1100
25111,1709.543013,1200
25116,2062.377346,1300
25117,2461.965103,1100
25121,3907.750193,771
25124,5943.461473,924
25127,849.8091634,1100
25128,5185.817727,1100
25132,1632.261559,1300
25135,1099.09435,939
25141,641.2208315,2700
25151,1314.019483,842
25152,1405.2706,2000
25157,1980.074188,1200
25158,3505.907193,4500
25161,1657.03386,936
25163,2987.096119,874
25169,3655.214393,18000
25172,2381.549402,1400
25173,2527.623078,686
25178,7677.209693,2100
25181,2544.618289,952
25185,3236.153291,2500
25191,3464.221317,729
25193,2062.482338,934
25201,5109.638742,35500
25204,8610.947251,7900
25205,3648.594963,5600
25206,2471.098753,1400
25213,2819.336096,3200
25215,2630.843905,1600
25226,3448.675692,1500
25227,813.6441161,891
25230,3842.806317,1800
25240,4714.732914,1000
25245,2740.071527,1900
25247,1526.874203,671
25255,1302.602974,681
25257,3248.916991,3800
25261,2381.181029,5600
25266,2172.15618,1200
25267,1255.000424,1100
25270,2190.824401,1900
25273,2383.934749,1700
25277,5227.96546,2300
25287,2844.697613,1700
25291,3434.123799,2300
