df_test.url_id,birthwtPred,predicted
18257,2723.110419,1400
18262,2723.110419,1500
18266,2723.110419,1700
18267,5677.88078,47300
18268,5677.88078,10700
18269,2723.110419,1400
18270,2723.110419,1200
18273,2723.110419,1600
18274,5677.88078,16400
18276,5677.88078,673
18278,2723.110419,17100
18279,5677.88078,2000
18280,2723.110419,1100
18281,2723.110419,1000
18288,2723.110419,2100
18293,5677.88078,6900
18294,5677.88078,1600
18296,2723.110419,2100
18298,2723.110419,1300
18306,2723.110419,1800
18310,5677.88078,3300
18313,2723.110419,1500
18314,5677.88078,2500
18319,5677.88078,2600
18320,2723.110419,1900
18324,5677.88078,3600
18329,2723.110419,1300
18331,2723.110419,6900
18332,2723.110419,5000
18334,2723.110419,2000
18340,2723.110419,1100
18343,2723.110419,2500
18345,2723.110419,824
18351,5677.88078,1200
18357,5677.88078,888
18359,2723.110419,1200
18363,2723.110419,2600
18364,5677.88078,624
18367,2723.110419,778
18374,5677.88078,523
18375,2723.110419,735
18380,2723.110419,1900
18387,5677.88078,53100
18388,2723.110419,4300
18392,2723.110419,1100
18399,2723.110419,868
18400,2723.110419,1200
18404,2723.110419,830
18409,5677.88078,789
18414,2723.110419,5600
18415,2723.110419,78600
18430,2723.110419,8000
18433,5677.88078,1500
18436,5677.88078,2700
18437,2723.110419,751
18440,2723.110419,1300
18444,2723.110419,682
18445,2723.110419,1100
18455,2723.110419,829
18457,2723.110419,1200
18461,2723.110419,454
18466,2723.110419,613
18467,2723.110419,1500
18471,5677.88078,3400
18472,2723.110419,1100
18475,5677.88078,821
18476,5677.88078,9000
18481,2723.110419,1400
18482,5677.88078,833
18493,2723.110419,805
18494,2723.110419,8600
18496,5677.88078,2100
18499,2723.110419,980
18500,2723.110419,877
18504,2723.110419,2400
18505,2723.110419,954
18509,2723.110419,7800
18512,5677.88078,3600
18514,2723.110419,679
18517,5677.88078,2000
18518,5677.88078,778
18523,2723.110419,1100
18527,2723.110419,601
18534,2723.110419,444
18539,5677.88078,636
18541,2723.110419,766
18542,2723.110419,2200
18548,2723.110419,531
18550,2723.110419,647
18556,5677.88078,54600
18561,2723.110419,13900
18562,2723.110419,1300
18565,2723.110419,2200
18567,2723.110419,630
18569,2723.110419,1300
18575,2723.110419,983
18580,2723.110419,1000
18582,2723.110419,8400
18583,5677.88078,1700
18589,2723.110419,751
18595,2723.110419,908
18597,5677.88078,6000
18598,5677.88078,7600
18603,5677.88078,12200
18604,2723.110419,2100
18608,5677.88078,3400
18615,5677.88078,1700
18616,2723.110419,1000
18617,2723.110419,1900
18619,2723.110419,880
18621,2723.110419,2800
18622,2723.110419,1500
18625,2723.110419,906
18628,5677.88078,722
18629,2723.110419,5100
18631,5677.88078,1400
18632,2723.110419,1800
18635,2723.110419,1000
18637,2723.110419,1100
18639,5677.88078,2700
18640,2723.110419,2700
18641,2723.110419,10600
18645,5677.88078,11400
18654,2723.110419,720
18667,2723.110419,1900
18672,2723.110419,1100
18676,2723.110419,1200
18679,5677.88078,5600
18682,5677.88078,1800
18683,5677.88078,2100
18685,2723.110419,2400
18688,2723.110419,1800
18691,2723.110419,1300
18700,2723.110419,2200
18705,2723.110419,765
18717,2723.110419,1500
18720,2723.110419,2600
18726,2723.110419,1000
18730,2723.110419,957
18731,2723.110419,1400
18732,2723.110419,1200
18736,5677.88078,2400
18738,5677.88078,2400
18743,2723.110419,706
18744,2723.110419,4000
18751,2723.110419,1800
18752,2723.110419,698
18753,2723.110419,2300
18754,5677.88078,1600
18756,5677.88078,25400
18760,2723.110419,2700
18765,2723.110419,992
18771,2723.110419,906
18774,5677.88078,12300
18777,2723.110419,604
18781,2723.110419,890
18788,5677.88078,1600
18792,5677.88078,24200
18794,5677.88078,1200
18806,5677.88078,98000
18809,5677.88078,3700
18815,2723.110419,4200
18819,2723.110419,878
18821,5677.88078,2700
18822,2723.110419,962
18824,2723.110419,1100
18829,5677.88078,5000
18830,2723.110419,28200
18834,5677.88078,1900
18837,2723.110419,1500
18844,5677.88078,937
18845,2723.110419,1900
18849,2723.110419,1400
18854,2723.110419,1400
18857,2723.110419,1100
18862,2723.110419,2200
18869,2723.110419,8300
18870,5677.88078,7700
18871,2723.110419,10400
18874,2723.110419,1800
18882,5677.88078,1200
18886,2723.110419,1100
18892,2723.110419,1400
18893,2723.110419,1800
18895,2723.110419,730
18898,5677.88078,4200
18903,2723.110419,1600
18904,2723.110419,802
18905,2723.110419,1000
18907,2723.110419,767
18912,2723.110419,1800
18916,5677.88078,911
18921,2723.110419,1300
18924,5677.88078,832
18926,2723.110419,2600
18929,2723.110419,6900
18931,2723.110419,5700
18938,2723.110419,809
18939,2723.110419,5600
18941,5677.88078,1300
18942,5677.88078,63100
18944,2723.110419,1200
18946,2723.110419,3400
18947,5677.88078,1800
18949,2723.110419,1500
18950,2723.110419,1400
18951,2723.110419,1000
18957,2723.110419,783
18962,5677.88078,4100
18965,2723.110419,678
18967,2723.110419,2400
18975,2723.110419,4300
18987,5677.88078,1800
18989,2723.110419,1100
18991,2723.110419,1000
18997,5677.88078,2400
18999,2723.110419,767
19000,2723.110419,812
19004,2723.110419,1400
19007,2723.110419,1100
19011,2723.110419,1100
19013,5677.88078,2700
19016,5677.88078,7600
19019,2723.110419,3000
19028,2723.110419,3200
19029,2723.110419,805
19030,2723.110419,1400
19032,2723.110419,1800
19038,2723.110419,939
19041,2723.110419,12500
19044,5677.88078,863
19054,5677.88078,3600
19055,2723.110419,2100
19059,2723.110419,6300
19061,2723.110419,2400
19063,2723.110419,1700
19067,2723.110419,1000
19070,2723.110419,3100
19079,2723.110419,1500
19082,2723.110419,4200
19086,2723.110419,919
19092,5677.88078,4800
19095,5677.88078,1600
19099,2723.110419,4700
19100,2723.110419,1300
19106,2723.110419,2100
19114,5677.88078,5700
19117,5677.88078,2600
19118,2723.110419,830
19124,2723.110419,837
19126,5677.88078,2100
19133,5677.88078,1600
19134,5677.88078,8800
19137,2723.110419,1600
19138,2723.110419,4300
19141,2723.110419,579
19144,2723.110419,4900
19147,2723.110419,864
19150,5677.88078,964
19154,5677.88078,823
19156,2723.110419,1100
19160,2723.110419,2900
19166,2723.110419,615
19172,5677.88078,1800
19175,2723.110419,2400
19189,2723.110419,1100
19191,2723.110419,3100
19196,2723.110419,9400
19200,2723.110419,1100
19202,2723.110419,1600
19204,2723.110419,1100
19208,5677.88078,12800
19211,5677.88078,6900
19212,2723.110419,1100
19213,2723.110419,557
19222,2723.110419,464
19223,2723.110419,8200
19224,2723.110419,9900
19228,2723.110419,747
19231,2723.110419,525
19234,2723.110419,830
19247,2723.110419,799
19248,2723.110419,866
19249,2723.110419,3000
19251,5677.88078,9900
19255,5677.88078,1400
19257,2723.110419,1700
19258,2723.110419,955
19261,5677.88078,6400
19266,5677.88078,802
19273,5677.88078,1700
19274,5677.88078,1400
19278,2723.110419,1900
19285,2723.110419,685
19294,2723.110419,2100
19296,2723.110419,2400
19300,2723.110419,936
19301,5677.88078,10300
19302,5677.88078,26300
19305,5677.88078,3300
19307,2723.110419,5400
19309,2723.110419,4600
19311,2723.110419,1100
19312,2723.110419,5800
19313,2723.110419,1200
19314,5677.88078,3600
19318,5677.88078,1300
19319,5677.88078,926
19326,5677.88078,3100
19330,2723.110419,967
19331,2723.110419,1600
19340,2723.110419,2500
19343,2723.110419,2500
19361,2723.110419,4400
19362,2723.110419,1600
19363,2723.110419,1600
19364,5677.88078,1600
19366,2723.110419,4800
19368,2723.110419,936
19384,5677.88078,897
19388,5677.88078,889
19389,5677.88078,1400
19392,2723.110419,1300
19397,2723.110419,1100
19402,5677.88078,29700
19406,2723.110419,839
19408,5677.88078,11700
19410,2723.110419,875
19417,2723.110419,842
19419,2723.110419,948
19422,2723.110419,6700
19431,2723.110419,1800
19435,5677.88078,667
19441,2723.110419,1200
19444,2723.110419,4900
19450,5677.88078,2400
19454,2723.110419,1300
19455,2723.110419,1400
19456,2723.110419,1300
19458,5677.88078,1000
19459,5677.88078,1000
19463,2723.110419,2300
19465,2723.110419,6400
19467,2723.110419,1000
19468,2723.110419,1900
19476,2723.110419,4800
19478,2723.110419,2500
19479,2723.110419,635
19480,2723.110419,9100
19481,2723.110419,1200
19482,2723.110419,1000
19483,5677.88078,17200
19485,2723.110419,1500
19489,5677.88078,15500
19492,2723.110419,867
19497,2723.110419,881
19498,2723.110419,639
19499,5677.88078,1500
19501,2723.110419,813
19502,2723.110419,2300
19503,2723.110419,689
19506,2723.110419,1400
19508,2723.110419,2100
19512,2723.110419,881
19515,2723.110419,656
19518,5677.88078,4000
19519,2723.110419,2000
19522,5677.88078,820
19523,2723.110419,834
19526,5677.88078,1400
19527,5677.88078,1300
19529,2723.110419,804
19530,5677.88078,7800
19531,5677.88078,875
19532,2723.110419,1300
19537,2723.110419,1800
19548,5677.88078,1100
19552,2723.110419,2400
19553,2723.110419,2500
19556,5677.88078,967
19560,2723.110419,6100
19563,2723.110419,3700
19568,2723.110419,1100
19569,2723.110419,896
19573,5677.88078,1400
19576,2723.110419,998
19578,5677.88078,630
19579,2723.110419,2300
19588,2723.110419,4600
19589,5677.88078,969
19591,2723.110419,1400
19593,2723.110419,2500
19598,2723.110419,696
19600,5677.88078,11400
19601,2723.110419,11600
19602,2723.110419,1100
19604,2723.110419,9700
19605,5677.88078,1400
19607,5677.88078,3200
19610,2723.110419,970
19615,2723.110419,2000
19616,2723.110419,1700
19619,2723.110419,1900
19620,2723.110419,3600
19621,5677.88078,22600
19623,2723.110419,1300
19627,5677.88078,1300
19635,2723.110419,2800
19637,5677.88078,9000
19642,5677.88078,679
19651,5677.88078,1300
19652,2723.110419,3800
19667,2723.110419,1200
19668,2723.110419,829
19677,5677.88078,4000
19682,2723.110419,834
19686,2723.110419,1200
19687,5677.88078,888
19688,5677.88078,4200
19694,5677.88078,4900
19705,5677.88078,737
19706,2723.110419,3700
19708,5677.88078,849
19712,5677.88078,5000
19713,5677.88078,1300
19714,2723.110419,1500
19715,2723.110419,4400
19719,2723.110419,2000
19720,2723.110419,3300
19722,5677.88078,11000
19731,5677.88078,1900
19733,2723.110419,1600
19735,5677.88078,3900
19737,2723.110419,1700
19740,2723.110419,1500
19750,5677.88078,5900
19756,2723.110419,1000
19757,2723.110419,1500
19759,2723.110419,1400
19761,5677.88078,3900
19762,2723.110419,1100
19763,5677.88078,548
19765,5677.88078,18000
19766,2723.110419,1100
19776,5677.88078,2000
19792,5677.88078,1300
19793,2723.110419,654
19796,2723.110419,2100
19797,2723.110419,1200
19798,5677.88078,4200
19802,5677.88078,1200
19805,2723.110419,1400
19810,5677.88078,7600
19819,5677.88078,3900
19827,2723.110419,2300
19828,5677.88078,10900
19829,2723.110419,796
19835,2723.110419,753
19859,2723.110419,2400
19864,2723.110419,1900
19868,2723.110419,3600
19884,2723.110419,1300
19885,2723.110419,1500
19894,2723.110419,707
19896,5677.88078,681
19901,5677.88078,883
19903,2723.110419,1900
19905,2723.110419,1900
19917,2723.110419,6200
19919,2723.110419,1100
19922,5677.88078,7500
19923,2723.110419,698
19926,2723.110419,2100
19928,2723.110419,1500
19933,2723.110419,1100
19934,2723.110419,615
19938,5677.88078,1400
19939,5677.88078,990
19940,2723.110419,3700
19943,2723.110419,2900
19944,2723.110419,741
19950,2723.110419,13600
19953,5677.88078,5000
19955,2723.110419,1200
19957,5677.88078,695
19959,5677.88078,13900
19960,2723.110419,762
19970,2723.110419,881
19978,5677.88078,2200
19982,2723.110419,2600
19987,2723.110419,1600
19989,2723.110419,4800
19992,2723.110419,1000
19995,2723.110419,966
19996,5677.88078,908
20003,5677.88078,2500
20008,2723.110419,663
20009,5677.88078,12500
20012,5677.88078,4900
20027,2723.110419,1200
20034,5677.88078,21600
20042,2723.110419,1100
20047,5677.88078,9500
20049,5677.88078,2800
20051,5677.88078,1300
20055,2723.110419,1400
20057,2723.110419,1000
20063,5677.88078,815
20070,5677.88078,6200
20072,2723.110419,1100
20076,5677.88078,550
20077,5677.88078,2700
20080,2723.110419,4000
20081,5677.88078,1300
20086,2723.110419,4200
20087,5677.88078,7700
20088,5677.88078,857
20089,5677.88078,2000
20090,5677.88078,1200
20091,2723.110419,26900
20092,2723.110419,1200
20093,2723.110419,1500
20100,5677.88078,3700
20103,2723.110419,942
20107,2723.110419,1300
20108,2723.110419,5900
20110,5677.88078,1100
20112,2723.110419,1900
20116,5677.88078,2900
20125,2723.110419,14100
20126,2723.110419,171
20130,2723.110419,2500
20135,2723.110419,991
20137,5677.88078,13500
20139,2723.110419,11900
20151,2723.110419,889
20158,2723.110419,519
20163,5677.88078,112600
20166,2723.110419,1500
20168,2723.110419,920
20169,2723.110419,942
20171,2723.110419,908
20174,5677.88078,9900
20179,2723.110419,2200
20185,5677.88078,1000
20191,2723.110419,7200
20194,5677.88078,1100
20195,2723.110419,1000
20198,2723.110419,1100
20201,2723.110419,1200
20203,2723.110419,1900
20209,5677.88078,9500
20214,2723.110419,1100
20215,5677.88078,26100
20216,2723.110419,6200
20221,2723.110419,1800
20225,2723.110419,901
20235,5677.88078,7000
20236,5677.88078,2700
20239,2723.110419,1300
20247,2723.110419,916
20249,2723.110419,675
20256,5677.88078,6300
20262,5677.88078,1700
20264,2723.110419,1700
20265,2723.110419,1900
20267,2723.110419,1100
20278,2723.110419,6300
20283,2723.110419,812
20286,5677.88078,1100
20293,5677.88078,5600
20295,2723.110419,1300
20296,2723.110419,1400
20304,2723.110419,2000
20306,2723.110419,1300
20312,2723.110419,7600
20315,2723.110419,869
20325,2723.110419,886
20331,2723.110419,671
20332,2723.110419,2300
20335,2723.110419,1200
20337,5677.88078,644
20340,2723.110419,721
20341,5677.88078,745
20342,5677.88078,3800
20344,5677.88078,3900
20348,5677.88078,1200
20351,2723.110419,623
20354,2723.110419,1600
20361,5677.88078,2400
20363,2723.110419,756
20369,2723.110419,1900
20377,2723.110419,703
20383,2723.110419,7100
20384,2723.110419,1100
20389,5677.88078,5300
20392,5677.88078,905
20394,2723.110419,1000
20395,5677.88078,801
20399,2723.110419,7000
20405,2723.110419,860
20408,2723.110419,827
20409,5677.88078,21400
20410,5677.88078,744
20416,2723.110419,973
20422,5677.88078,835
20423,2723.110419,708
20425,2723.110419,1100
20428,2723.110419,908
20429,2723.110419,1800
20430,2723.110419,926
20433,2723.110419,613
20435,2723.110419,782
20440,2723.110419,1500
20443,2723.110419,1600
20452,5677.88078,797
20455,2723.110419,1100
20457,5677.88078,1500
20458,5677.88078,2200
20460,2723.110419,1300
20467,5677.88078,2700
20468,2723.110419,652
20471,5677.88078,1300
20477,5677.88078,587
20478,2723.110419,1500
20489,2723.110419,1800
20494,5677.88078,2200
20497,5677.88078,16600
20498,5677.88078,626
20503,2723.110419,1200
20508,2723.110419,964
20511,2723.110419,831
20513,5677.88078,1100
20522,2723.110419,1200
20523,2723.110419,1200
20524,5677.88078,2000
20526,2723.110419,7300
20529,2723.110419,3300
20534,2723.110419,3000
20537,5677.88078,19400
20539,2723.110419,1600
20544,5677.88078,1300
20550,2723.110419,1000
20551,2723.110419,797
20554,2723.110419,1500
20559,2723.110419,908
20560,2723.110419,1000
20561,5677.88078,6700
20563,2723.110419,1600
20565,5677.88078,2200
20568,2723.110419,2300
20569,2723.110419,975
20579,2723.110419,1300
20586,5677.88078,1100
20590,2723.110419,11700
20592,2723.110419,5300
20593,2723.110419,710
20594,2723.110419,1200
20596,2723.110419,972
20598,2723.110419,871
20612,2723.110419,3400
20619,2723.110419,755
20621,2723.110419,4200
20623,2723.110419,8800
20628,2723.110419,18200
20629,5677.88078,1400
20633,2723.110419,1100
20636,5677.88078,8500
20639,5677.88078,9800
20642,5677.88078,6800
20643,5677.88078,1600
20645,5677.88078,1800
20648,5677.88078,1200
20659,2723.110419,1000
20660,2723.110419,957
20664,2723.110419,634
20670,5677.88078,1200
20676,2723.110419,2100
20677,5677.88078,842
20686,2723.110419,2500
20696,2723.110419,639
20700,2723.110419,1000
20703,2723.110419,4300
20708,5677.88078,865
20711,2723.110419,1100
20716,2723.110419,2000
20727,5677.88078,6300
20729,2723.110419,2600
20734,2723.110419,9600
20738,2723.110419,27100
20739,2723.110419,5400
20741,2723.110419,1000
20742,2723.110419,480
20753,2723.110419,959
20760,5677.88078,645
20766,5677.88078,2400
20769,5677.88078,608
20770,2723.110419,3700
20773,2723.110419,3000
20775,2723.110419,1200
20781,2723.110419,3600
20786,2723.110419,1600
20790,2723.110419,1500
20793,2723.110419,739
20796,2723.110419,10600
20797,5677.88078,1500
20798,2723.110419,3900
20799,2723.110419,1200
20800,5677.88078,642
20801,2723.110419,2200
20804,2723.110419,454
20805,5677.88078,952
20808,2723.110419,960
20818,2723.110419,1700
20822,5677.88078,1000
20824,2723.110419,2600
20826,2723.110419,629
20831,5677.88078,2800
20835,2723.110419,1300
20843,2723.110419,2100
20848,2723.110419,1000
20849,5677.88078,7400
20852,5677.88078,41600
20858,5677.88078,674
20867,2723.110419,850
20880,2723.110419,1300
20881,5677.88078,2400
20885,5677.88078,1200
20894,2723.110419,910
20899,2723.110419,1600
20900,2723.110419,1900
20901,2723.110419,2300
20902,5677.88078,1800
20907,5677.88078,1300
20910,2723.110419,10500
20914,2723.110419,3400
20915,2723.110419,996
20920,5677.88078,2600
20921,2723.110419,1700
20923,2723.110419,3400
20924,5677.88078,41900
20928,2723.110419,2000
20934,2723.110419,680
20936,2723.110419,1500
20942,2723.110419,1400
20946,2723.110419,1100
20947,2723.110419,1400
20950,2723.110419,6200
20951,2723.110419,952
20954,2723.110419,1300
20960,2723.110419,7900
20962,2723.110419,1000
20963,2723.110419,1200
20967,2723.110419,921
20985,2723.110419,1100
20988,2723.110419,5800
20990,5677.88078,984
20996,5677.88078,14400
21003,5677.88078,1000
21004,2723.110419,1600
21007,2723.110419,721
21010,5677.88078,4100
21012,2723.110419,3400
21016,2723.110419,922
21017,2723.110419,3900
21019,2723.110419,1700
21020,2723.110419,3800
21023,2723.110419,712
21029,2723.110419,1500
21030,5677.88078,1600
21037,2723.110419,1400
21040,5677.88078,4900
21043,2723.110419,901
21053,5677.88078,2000
21054,2723.110419,1600
21057,5677.88078,1400
21058,2723.110419,1300
21062,2723.110419,6100
21065,5677.88078,788
21066,5677.88078,5800
21068,2723.110419,862
21073,2723.110419,1100
21076,5677.88078,12700
21082,2723.110419,3100
21085,2723.110419,3100
21092,2723.110419,1400
21094,5677.88078,1000
21097,5677.88078,648
21101,2723.110419,1400
21102,2723.110419,2200
21104,2723.110419,1200
21120,2723.110419,632
21124,5677.88078,919
21130,2723.110419,1000
21140,5677.88078,864
21141,2723.110419,865
21145,2723.110419,680
21150,2723.110419,507
21152,2723.110419,771
21155,2723.110419,1100
21159,5677.88078,1000
21163,2723.110419,21500
21164,2723.110419,2400
21168,5677.88078,8700
21169,5677.88078,6100
21179,2723.110419,1000
21181,2723.110419,675
21182,2723.110419,1300
21184,2723.110419,3900
21187,2723.110419,1100
21193,2723.110419,2600
21194,2723.110419,2300
21198,2723.110419,3900
21204,2723.110419,1200
21207,2723.110419,966
21209,2723.110419,3300
21211,2723.110419,1200
21215,5677.88078,6900
21217,2723.110419,1600
21219,2723.110419,9000
21227,5677.88078,1700
21228,2723.110419,1900
21229,2723.110419,3900
21232,2723.110419,14000
21234,5677.88078,1700
21237,5677.88078,21900
21238,2723.110419,17900
21242,2723.110419,60300
21243,2723.110419,2300
21247,5677.88078,15400
21251,2723.110419,2000
21253,2723.110419,7900
21257,5677.88078,1100
21263,5677.88078,2600
21264,5677.88078,4600
21268,2723.110419,6300
21270,2723.110419,1700
21274,2723.110419,2400
21275,2723.110419,3700
21280,2723.110419,1100
21283,5677.88078,2600
21289,5677.88078,4200
21292,2723.110419,2700
21293,2723.110419,2000
21296,2723.110419,840
21300,2723.110419,1200
21305,2723.110419,827
21308,5677.88078,1500
21310,2723.110419,2400
21311,2723.110419,1400
21314,2723.110419,2100
21321,2723.110419,1400
21330,5677.88078,1300
21339,5677.88078,38200
21344,5677.88078,39000
21347,2723.110419,1400
21351,2723.110419,2300
21355,2723.110419,2200
21356,5677.88078,1300
21359,2723.110419,934
21365,2723.110419,3300
21366,2723.110419,954
21370,2723.110419,657
21374,2723.110419,1600
21375,5677.88078,898
21377,2723.110419,5300
21380,2723.110419,904
21383,5677.88078,3100
21394,2723.110419,2000
21396,2723.110419,1100
21397,2723.110419,774
21400,2723.110419,1100
21403,5677.88078,10600
21404,2723.110419,811
21407,5677.88078,1100
21409,5677.88078,4600
21410,2723.110419,620
21411,2723.110419,1300
21412,2723.110419,7700
21413,2723.110419,816
21419,5677.88078,8400
21425,5677.88078,1000
21430,2723.110419,3100
21433,2723.110419,679
21434,2723.110419,3000
21435,2723.110419,5200
21444,5677.88078,969
21447,2723.110419,3000
21448,2723.110419,952
21450,2723.110419,796
21452,2723.110419,734
21453,5677.88078,13100
21459,5677.88078,11700
21462,2723.110419,1100
21465,5677.88078,878
21468,2723.110419,1600
21476,2723.110419,26500
21477,2723.110419,2200
21482,2723.110419,19800
21483,2723.110419,1700
21484,2723.110419,890
21485,5677.88078,16600
21487,2723.110419,1200
21493,2723.110419,811
21501,2723.110419,640
21503,2723.110419,1100
21505,2723.110419,2700
21507,2723.110419,2000
21509,2723.110419,3500
21510,5677.88078,10100
21515,5677.88078,2500
21516,5677.88078,3600
21518,2723.110419,2000
21520,2723.110419,2600
21522,5677.88078,995
21523,2723.110419,1200
21534,5677.88078,16200
21536,2723.110419,880
21541,2723.110419,4600
21547,2723.110419,4000
21549,2723.110419,17200
21551,5677.88078,2500
21553,5677.88078,1400
21554,2723.110419,2000
21558,2723.110419,1200
21565,2723.110419,6300
21570,2723.110419,2000
21594,5677.88078,1000
21595,2723.110419,9800
21600,2723.110419,2200
21601,5677.88078,1300
21604,2723.110419,1300
21607,2723.110419,3100
21611,2723.110419,2500
21616,2723.110419,12200
21617,2723.110419,1600
21619,5677.88078,5500
21621,2723.110419,857
21622,2723.110419,3300
21625,2723.110419,1800
21629,2723.110419,1100
21630,5677.88078,17400
21631,2723.110419,12200
21635,2723.110419,1500
21639,5677.88078,1400
21642,2723.110419,1300
21644,2723.110419,677
21645,5677.88078,1800
21654,2723.110419,927
21656,2723.110419,11400
21661,2723.110419,1300
21663,2723.110419,3500
21664,2723.110419,6800
21665,5677.88078,612
21666,5677.88078,8000
21671,2723.110419,1200
21683,2723.110419,959
21684,2723.110419,1800
21686,5677.88078,8300
21689,5677.88078,30200
21693,2723.110419,398
21696,2723.110419,2200
21708,2723.110419,3900
21714,2723.110419,3500
21720,2723.110419,4100
21722,5677.88078,2600
21727,5677.88078,1500
21729,2723.110419,1200
21733,2723.110419,1700
21735,2723.110419,1600
21747,2723.110419,7600
21750,2723.110419,589
21752,2723.110419,3300
21753,2723.110419,3100
21761,2723.110419,2000
21763,2723.110419,789
21764,5677.88078,1800
21766,2723.110419,4100
21767,2723.110419,1500
21769,2723.110419,1200
21770,2723.110419,1000
21780,5677.88078,1500
21781,2723.110419,1200
21789,2723.110419,777
21790,5677.88078,5400
21793,5677.88078,4400
21796,2723.110419,1900
21802,2723.110419,3500
21804,5677.88078,11400
21805,2723.110419,724
21807,2723.110419,637
21809,2723.110419,1600
21811,5677.88078,3400
21815,2723.110419,620
21822,2723.110419,1600
21825,2723.110419,475
21826,2723.110419,1200
21827,2723.110419,1000
21835,2723.110419,7400
21838,5677.88078,649
21839,2723.110419,4700
21842,2723.110419,1200
21846,2723.110419,2700
21851,2723.110419,987
21854,5677.88078,1600
21857,2723.110419,1100
21861,2723.110419,4000
21863,5677.88078,1500
21864,5677.88078,1000
21865,2723.110419,1700
21869,2723.110419,1400
21871,2723.110419,907
21873,5677.88078,15400
21888,2723.110419,1600
21889,2723.110419,1000
21895,2723.110419,967
21901,2723.110419,12600
21904,5677.88078,2800
21906,5677.88078,3000
21909,2723.110419,1200
21912,2723.110419,1400
21914,5677.88078,1100
21915,5677.88078,8400
21921,2723.110419,11400
21922,2723.110419,2500
21923,2723.110419,5000
21927,2723.110419,1400
21930,5677.88078,1600
21931,5677.88078,4600
21940,2723.110419,775
21943,5677.88078,5400
21948,2723.110419,1000
21957,2723.110419,16000
21958,2723.110419,818
21959,2723.110419,7700
21963,2723.110419,9400
21967,2723.110419,917
21970,2723.110419,1100
21973,2723.110419,916
21976,2723.110419,2700
21977,2723.110419,998
21978,2723.110419,899
21979,2723.110419,1400
21981,2723.110419,2100
21982,2723.110419,1800
21984,2723.110419,3900
21985,5677.88078,4000
21989,2723.110419,2600
21992,2723.110419,2400
21998,2723.110419,856
21999,2723.110419,2300
22010,2723.110419,2900
22013,5677.88078,841
22014,2723.110419,1300
22021,2723.110419,2000
22022,2723.110419,682
22023,5677.88078,2800
22027,2723.110419,3500
22036,2723.110419,995
22041,2723.110419,4400
22044,2723.110419,1300
22048,5677.88078,1300
22059,2723.110419,2600
22063,5677.88078,41800
22065,5677.88078,2200
22066,2723.110419,1300
22070,2723.110419,2800
22073,2723.110419,1000
22074,2723.110419,1500
22078,2723.110419,21200
22085,2723.110419,942
22088,5677.88078,748
22089,2723.110419,2600
22091,2723.110419,668
22097,2723.110419,1000
22103,2723.110419,4300
22106,5677.88078,1700
22119,2723.110419,1200
22127,2723.110419,668
22140,2723.110419,2800
22144,2723.110419,2200
22150,2723.110419,3000
22159,2723.110419,1000
22163,2723.110419,1500
22165,5677.88078,19700
22167,2723.110419,910
22173,5677.88078,1000
22177,2723.110419,1200
22180,2723.110419,958
22182,5677.88078,3800
22186,2723.110419,30700
22188,2723.110419,2500
22193,2723.110419,1100
22195,2723.110419,1900
22203,2723.110419,1100
22212,5677.88078,2100
22216,5677.88078,10300
22222,5677.88078,2800
22224,5677.88078,53300
22225,2723.110419,962
22233,5677.88078,3000
22236,2723.110419,1100
22243,2723.110419,8600
22247,5677.88078,3400
22250,2723.110419,2600
22251,2723.110419,2800
22255,2723.110419,1900
22256,5677.88078,11700
22259,2723.110419,1300
22261,2723.110419,2200
22263,2723.110419,1500
22265,5677.88078,3500
22271,2723.110419,1700
22273,2723.110419,1500
22274,2723.110419,1700
22275,2723.110419,1800
22276,2723.110419,1100
22277,2723.110419,2400
22278,2723.110419,1300
22280,2723.110419,5100
22284,2723.110419,2700
22290,2723.110419,955
22291,2723.110419,1200
22297,2723.110419,1000
22300,2723.110419,1200
22301,2723.110419,912
22305,2723.110419,962
22309,2723.110419,8000
22319,2723.110419,2200
22321,2723.110419,3000
22322,2723.110419,1600
22325,2723.110419,792
22326,5677.88078,11500
22328,2723.110419,1300
22329,2723.110419,3100
22331,2723.110419,884
22333,2723.110419,755
22334,2723.110419,7500
22341,2723.110419,2300
22347,2723.110419,1200
22350,2723.110419,965
22351,2723.110419,3200
22357,2723.110419,613
22363,2723.110419,972
22367,5677.88078,1600
22372,5677.88078,651
22373,2723.110419,1700
22375,2723.110419,2900
22384,2723.110419,1100
22389,5677.88078,985
22392,2723.110419,3100
22393,2723.110419,1900
22395,2723.110419,836
22398,2723.110419,941
22400,5677.88078,3500
22401,2723.110419,1300
22406,2723.110419,935
22414,2723.110419,2800
22418,2723.110419,2700
22423,2723.110419,889
22433,2723.110419,4600
22437,5677.88078,3500
22439,5677.88078,3600
22440,2723.110419,1300
22443,2723.110419,1100
22449,2723.110419,1600
22454,2723.110419,1400
22456,2723.110419,1200
22460,2723.110419,932
22463,2723.110419,683
22471,5677.88078,725
22472,5677.88078,1900
22478,2723.110419,1100
22480,2723.110419,1400
22483,2723.110419,4300
22485,5677.88078,1200
22487,2723.110419,1100
22491,5677.88078,2300
22494,2723.110419,3600
22496,2723.110419,691
22500,2723.110419,1200
22504,5677.88078,10900
22509,5677.88078,3100
22513,2723.110419,817
22517,2723.110419,1700
22520,2723.110419,2700
22523,5677.88078,779
22526,2723.110419,6400
22527,2723.110419,1200
