"test.url_id","test.shares","birthwtPred"
18511,900,2763.01784475692
18513,1000,5628.08823529412
18522,6400,5628.08823529412
18524,1400,2763.01784475692
18531,820,8064.97961783439
18538,3600,5628.08823529412
18540,1200,2763.01784475692
18549,5500,2763.01784475692
18554,6200,2763.01784475692
18558,1200,5628.08823529412
18568,3900,8064.97961783439
18570,4300,2763.01784475692
18571,1500,2763.01784475692
18572,2800,5628.08823529412
18576,2200,2763.01784475692
18578,1300,5628.08823529412
18590,1600,8064.97961783439
18591,2900,2763.01784475692
18593,1700,8064.97961783439
18596,770,2763.01784475692
18599,910,2763.01784475692
18602,4500,2763.01784475692
18606,3500,5628.08823529412
18607,5300,2763.01784475692
18612,5900,2763.01784475692
18614,13400,2763.01784475692
18618,11000,2763.01784475692
18624,618,2763.01784475692
18626,3500,2763.01784475692
18630,1400,2763.01784475692
18638,3200,2763.01784475692
18643,21300,2763.01784475692
18646,3800,2763.01784475692
18647,796,8064.97961783439
18648,812,2763.01784475692
18653,782,2763.01784475692
18656,844,2763.01784475692
18658,2000,5628.08823529412
18659,11800,2763.01784475692
18660,1000,2763.01784475692
18661,999,2763.01784475692
18663,18000,2763.01784475692
18664,2300,2763.01784475692
18671,1900,5628.08823529412
18673,6700,2763.01784475692
18680,1200,2763.01784475692
18681,1500,2763.01784475692
18702,34800,5628.08823529412
18707,1300,2763.01784475692
18710,20600,8064.97961783439
18714,2400,5628.08823529412
18718,1200,5628.08823529412
18723,1400,2763.01784475692
18725,9000,2763.01784475692
18728,15800,5628.08823529412
18739,806,5628.08823529412
18745,1500,2763.01784475692
18747,2000,5628.08823529412
18757,1100,2763.01784475692
18763,684,2763.01784475692
18764,1100,2763.01784475692
18775,1200,5628.08823529412
18780,2900,2763.01784475692
18787,2700,5628.08823529412
18797,1300,2763.01784475692
18800,5800,8064.97961783439
18801,1000,2763.01784475692
18802,6200,8064.97961783439
18804,1300,5628.08823529412
18812,3000,2763.01784475692
18823,736,5628.08823529412
18826,5700,2763.01784475692
18827,708,5628.08823529412
18828,1000,2763.01784475692
18842,2000,2763.01784475692
18846,2300,5628.08823529412
18848,829,2763.01784475692
18852,2500,8064.97961783439
18856,6400,2763.01784475692
18860,1100,2763.01784475692
18865,4800,2763.01784475692
18866,1600,8064.97961783439
18876,1700,2763.01784475692
18881,1200,8064.97961783439
18885,1900,5628.08823529412
18896,1200,2763.01784475692
18899,1300,2763.01784475692
18901,1000,2763.01784475692
18906,1200,2763.01784475692
18913,741,2763.01784475692
18915,2100,2763.01784475692
18927,5100,2763.01784475692
18930,1100,2763.01784475692
18934,3200,2763.01784475692
18945,13600,2763.01784475692
18963,1200,2763.01784475692
18964,2500,5628.08823529412
18970,2200,2763.01784475692
18976,967,5628.08823529412
18977,3200,2763.01784475692
18983,885,8064.97961783439
18990,925,2763.01784475692
18993,725,2763.01784475692
19002,15200,5628.08823529412
19005,1700,5628.08823529412
19009,905,2763.01784475692
19010,939,2763.01784475692
19012,915,2763.01784475692
19018,2500,2763.01784475692
19021,899,2763.01784475692
19026,801,2763.01784475692
19031,1500,2763.01784475692
19034,1700,2763.01784475692
19035,1400,5628.08823529412
19036,2700,5628.08823529412
19039,1300,2763.01784475692
19042,1400,2763.01784475692
19056,1900,2763.01784475692
19057,1500,2763.01784475692
19058,3300,2763.01784475692
19062,1300,2763.01784475692
19065,7700,8064.97961783439
19066,20800,2763.01784475692
19073,759,2763.01784475692
19074,2100,2763.01784475692
19080,1400,2763.01784475692
19087,1600,2763.01784475692
19088,1500,2763.01784475692
19097,961,2763.01784475692
19103,731,2763.01784475692
19105,1000,2763.01784475692
19121,823,2763.01784475692
19123,1600,2763.01784475692
19127,2200,2763.01784475692
19129,881,2763.01784475692
19131,8400,2763.01784475692
19132,1800,2763.01784475692
19136,2200,8064.97961783439
19140,4700,5628.08823529412
19145,25500,8064.97961783439
19153,597,2763.01784475692
19157,918,2763.01784475692
19167,1200,8064.97961783439
19169,17300,2763.01784475692
19170,1300,5628.08823529412
19171,10200,8064.97961783439
19176,2900,2763.01784475692
19177,856,2763.01784475692
19178,3900,2763.01784475692
19180,1700,8064.97961783439
19192,946,2763.01784475692
19201,963,2763.01784475692
19207,6300,2763.01784475692
19216,2900,2763.01784475692
19218,860,2763.01784475692
19225,1000,2763.01784475692
19230,968,2763.01784475692
19239,821,2763.01784475692
19243,5700,8064.97961783439
19246,932,2763.01784475692
19262,2900,5628.08823529412
19263,832,2763.01784475692
19267,681,2763.01784475692
19271,9200,2763.01784475692
19272,1100,5628.08823529412
19275,2900,2763.01784475692
19281,3800,2763.01784475692
19283,1800,2763.01784475692
19286,1000,2763.01784475692
19291,1200,2763.01784475692
19292,4400,2763.01784475692
19306,2100,2763.01784475692
19317,934,2763.01784475692
19323,1500,5628.08823529412
19324,667,5628.08823529412
19333,4800,2763.01784475692
19334,3100,2763.01784475692
19344,2800,2763.01784475692
19352,3300,2763.01784475692
19353,1300,5628.08823529412
19354,4900,2763.01784475692
19355,1100,2763.01784475692
19356,2300,5628.08823529412
19357,1400,2763.01784475692
19360,1100,5628.08823529412
19375,1000,2763.01784475692
19376,4700,5628.08823529412
19378,4900,2763.01784475692
19386,6100,8064.97961783439
19390,1800,2763.01784475692
19393,1100,5628.08823529412
19395,2700,8064.97961783439
19405,1100,2763.01784475692
19409,1000,2763.01784475692
19416,1800,5628.08823529412
19425,852,2763.01784475692
19437,786,2763.01784475692
19438,18000,2763.01784475692
19439,1100,5628.08823529412
19442,2300,2763.01784475692
19446,1400,2763.01784475692
19447,30600,2763.01784475692
19453,857,5628.08823529412
19460,9900,2763.01784475692
19461,7700,5628.08823529412
19462,1300,2763.01784475692
19466,981,2763.01784475692
19469,2000,5628.08823529412
19471,2000,5628.08823529412
19495,8200,5628.08823529412
19496,803,8064.97961783439
19504,2100,2763.01784475692
19510,656,2763.01784475692
19514,748,2763.01784475692
19517,743,2763.01784475692
19520,6500,8064.97961783439
19521,1000,2763.01784475692
19535,6700,2763.01784475692
19536,1200,5628.08823529412
19540,10900,2763.01784475692
19541,698,2763.01784475692
19542,3400,5628.08823529412
19543,1300,2763.01784475692
19547,692,2763.01784475692
19550,1100,5628.08823529412
19557,4000,5628.08823529412
19558,894,2763.01784475692
19561,2400,5628.08823529412
19564,1400,2763.01784475692
19567,919,2763.01784475692
19577,5700,2763.01784475692
19580,1700,2763.01784475692
19581,720,5628.08823529412
19582,2000,5628.08823529412
19583,1500,8064.97961783439
19585,751,2763.01784475692
19587,3600,2763.01784475692
19606,1200,2763.01784475692
19611,1100,2763.01784475692
19614,2900,2763.01784475692
19628,1500,8064.97961783439
19629,6700,2763.01784475692
19633,1400,2763.01784475692
19634,1200,2763.01784475692
19638,875,2763.01784475692
19644,1600,5628.08823529412
19645,1200,5628.08823529412
19650,539,5628.08823529412
19658,977,2763.01784475692
19663,5900,2763.01784475692
19664,759,2763.01784475692
19666,1100,2763.01784475692
19675,1300,2763.01784475692
19676,774,2763.01784475692
19685,1400,2763.01784475692
19690,1800,2763.01784475692
19691,1200,5628.08823529412
19695,2700,2763.01784475692
19697,798,2763.01784475692
19709,1600,5628.08823529412
19717,1100,5628.08823529412
19736,5900,5628.08823529412
19742,1100,2763.01784475692
19744,3400,2763.01784475692
19747,2400,5628.08823529412
19752,3900,2763.01784475692
19754,2100,5628.08823529412
19760,3500,5628.08823529412
19767,2500,2763.01784475692
19774,975,2763.01784475692
19778,1200,8064.97961783439
19780,970,2763.01784475692
19782,2000,5628.08823529412
19783,1500,8064.97961783439
19785,4000,2763.01784475692
19786,1200,2763.01784475692
19788,3000,2763.01784475692
19789,3900,5628.08823529412
19791,11300,2763.01784475692
19801,793,5628.08823529412
19806,1100,2763.01784475692
19807,976,2763.01784475692
19811,8500,8064.97961783439
19820,1500,2763.01784475692
19823,1400,2763.01784475692
19824,863,5628.08823529412
19825,907,5628.08823529412
19831,640,2763.01784475692
19832,1300,2763.01784475692
19838,16100,2763.01784475692
19841,3100,2763.01784475692
19845,1300,2763.01784475692
19856,1900,2763.01784475692
19863,4900,2763.01784475692
19867,4600,8064.97961783439
19870,3900,2763.01784475692
19873,1100,2763.01784475692
19874,4300,2763.01784475692
19875,861,2763.01784475692
19878,785,2763.01784475692
19880,1300,2763.01784475692
19891,6200,2763.01784475692
19892,8300,2763.01784475692
19902,887,2763.01784475692
19906,1700,2763.01784475692
19907,883,5628.08823529412
19912,972,5628.08823529412
19913,6500,8064.97961783439
19918,859,2763.01784475692
19921,5400,8064.97961783439
19925,2500,5628.08823529412
19927,945,2763.01784475692
19932,2300,2763.01784475692
19936,1400,2763.01784475692
19946,901,2763.01784475692
19947,10800,2763.01784475692
19962,2000,5628.08823529412
19966,2800,2763.01784475692
19968,670,2763.01784475692
19969,1200,2763.01784475692
19974,1300,2763.01784475692
19975,1700,2763.01784475692
19977,4300,2763.01784475692
19980,1200,2763.01784475692
19981,62900,5628.08823529412
19990,4700,5628.08823529412
19991,1200,8064.97961783439
19997,1100,2763.01784475692
19999,1200,2763.01784475692
20000,997,2763.01784475692
20007,2600,2763.01784475692
20014,1800,2763.01784475692
20021,2200,2763.01784475692
20024,1300,2763.01784475692
20026,1800,2763.01784475692
20028,1800,8064.97961783439
20029,2400,2763.01784475692
20031,1100,2763.01784475692
20037,1100,2763.01784475692
20039,792,2763.01784475692
20065,2600,2763.01784475692
20069,1300,2763.01784475692
20074,20900,2763.01784475692
20085,664,2763.01784475692
20095,3500,2763.01784475692
20098,12000,2763.01784475692
20109,1000,2763.01784475692
20111,1300,2763.01784475692
20120,1900,2763.01784475692
20121,1700,2763.01784475692
20123,5100,8064.97961783439
20127,1100,2763.01784475692
20129,732,2763.01784475692
20133,2200,2763.01784475692
20138,909,2763.01784475692
20140,1200,2763.01784475692
20141,2000,5628.08823529412
20143,1400,2763.01784475692
20148,1300,2763.01784475692
20149,1700,8064.97961783439
20156,1300,5628.08823529412
20160,18800,2763.01784475692
20164,983,2763.01784475692
20172,3900,2763.01784475692
20173,3100,2763.01784475692
20176,977,2763.01784475692
20180,1100,5628.08823529412
20184,9400,2763.01784475692
20187,731,2763.01784475692
20199,907,2763.01784475692
20200,17900,8064.97961783439
20204,1500,2763.01784475692
20208,970,2763.01784475692
20210,11200,2763.01784475692
20217,902,2763.01784475692
20218,3100,8064.97961783439
20219,1800,8064.97961783439
20223,938,2763.01784475692
20227,1000,2763.01784475692
20228,4900,5628.08823529412
20229,1700,2763.01784475692
20233,1200,2763.01784475692
20237,1400,2763.01784475692
20240,1200,2763.01784475692
20252,2100,2763.01784475692
20257,3600,2763.01784475692
20270,1600,2763.01784475692
20271,1500,2763.01784475692
20273,925,2763.01784475692
20275,3300,2763.01784475692
20277,921,2763.01784475692
20279,1400,2763.01784475692
20284,761,2763.01784475692
20285,3600,8064.97961783439
20289,11000,8064.97961783439
20292,1200,2763.01784475692
20297,812,2763.01784475692
20300,1100,2763.01784475692
20301,715,2763.01784475692
20302,2300,2763.01784475692
20303,4200,5628.08823529412
20318,456,2763.01784475692
20328,415,2763.01784475692
20333,483,2763.01784475692
20338,1100,2763.01784475692
20339,444,2763.01784475692
20347,889,2763.01784475692
20350,2000,2763.01784475692
20352,523,2763.01784475692
20358,776,2763.01784475692
20362,4800,2763.01784475692
20364,1200,2763.01784475692
20371,12100,2763.01784475692
20374,2000,2763.01784475692
20375,977,2763.01784475692
20380,950,2763.01784475692
20388,4100,2763.01784475692
20397,9900,8064.97961783439
20400,3800,8064.97961783439
20406,574,2763.01784475692
20407,1500,5628.08823529412
20411,1200,2763.01784475692
20424,2200,2763.01784475692
20427,1100,2763.01784475692
20432,2600,2763.01784475692
20436,2100,2763.01784475692
20444,1100,5628.08823529412
20446,2500,2763.01784475692
20449,921,5628.08823529412
20450,1100,2763.01784475692
20451,3300,2763.01784475692
20459,8900,5628.08823529412
20463,2100,8064.97961783439
20465,820,2763.01784475692
20473,1300,5628.08823529412
20479,1300,2763.01784475692
20483,1200,5628.08823529412
20484,2300,5628.08823529412
20485,851,2763.01784475692
20487,820,2763.01784475692
20490,1200,2763.01784475692
20496,3700,2763.01784475692
20504,4600,8064.97961783439
20505,1500,5628.08823529412
20506,15000,5628.08823529412
20512,7600,2763.01784475692
20514,3400,2763.01784475692
20516,2100,2763.01784475692
20518,1500,2763.01784475692
20519,992,2763.01784475692
20531,9100,5628.08823529412
20532,4600,5628.08823529412
20535,1200,2763.01784475692
20540,1800,2763.01784475692
20549,1000,2763.01784475692
20553,3200,2763.01784475692
20557,1400,2763.01784475692
20564,1500,2763.01784475692
20567,1800,5628.08823529412
20570,1900,8064.97961783439
20572,1300,5628.08823529412
20577,3300,8064.97961783439
20578,1500,2763.01784475692
20580,7600,2763.01784475692
20581,9500,2763.01784475692
20584,1600,8064.97961783439
20585,958,2763.01784475692
20602,1400,2763.01784475692
20615,2300,2763.01784475692
20617,4900,2763.01784475692
20622,879,2763.01784475692
20625,5400,2763.01784475692
20631,831,2763.01784475692
20634,1600,2763.01784475692
20637,689,2763.01784475692
20640,998,2763.01784475692
20650,45900,5628.08823529412
20657,3300,2763.01784475692
20658,959,5628.08823529412
20662,1000,2763.01784475692
20663,4300,5628.08823529412
20666,1300,2763.01784475692
20668,1900,2763.01784475692
20671,885,5628.08823529412
20674,659,8064.97961783439
20675,758,2763.01784475692
20679,633,2763.01784475692
20681,2700,5628.08823529412
20683,1400,2763.01784475692
20687,3600,8064.97961783439
20689,714,2763.01784475692
20693,537,2763.01784475692
20699,866,2763.01784475692
20704,11200,5628.08823529412
20706,1800,5628.08823529412
20709,799,2763.01784475692
20718,17100,2763.01784475692
20730,6500,5628.08823529412
20731,1300,5628.08823529412
20735,755,2763.01784475692
20740,895,2763.01784475692
20749,1800,2763.01784475692
20751,1100,5628.08823529412
20754,1300,2763.01784475692
20757,1300,5628.08823529412
20761,1300,5628.08823529412
20763,2200,2763.01784475692
20764,899,2763.01784475692
20768,728,2763.01784475692
20782,1100,2763.01784475692
20789,1200,2763.01784475692
20792,837,5628.08823529412
20809,12400,5628.08823529412
20813,8600,2763.01784475692
20816,2000,2763.01784475692
20819,1000,2763.01784475692
20825,3700,8064.97961783439
20834,1800,2763.01784475692
20836,1600,5628.08823529412
20840,1400,2763.01784475692
20841,669,2763.01784475692
20842,16800,2763.01784475692
20851,1200,2763.01784475692
20860,971,2763.01784475692
20866,3200,5628.08823529412
20876,1700,2763.01784475692
20882,898,2763.01784475692
20887,1300,2763.01784475692
20890,5200,2763.01784475692
20893,522,2763.01784475692
20908,1700,2763.01784475692
20917,5200,5628.08823529412
20925,1000,2763.01784475692
20926,991,5628.08823529412
20927,8300,5628.08823529412
20929,925,5628.08823529412
20935,1100,2763.01784475692
20937,4200,2763.01784475692
20943,1100,2763.01784475692
20944,1200,2763.01784475692
20945,1000,2763.01784475692
20971,2900,2763.01784475692
20974,653,2763.01784475692
20976,7900,2763.01784475692
20977,1200,2763.01784475692
20986,3600,2763.01784475692
20993,6400,5628.08823529412
20994,1200,2763.01784475692
20999,2100,2763.01784475692
21000,5900,2763.01784475692
21001,8600,2763.01784475692
21005,1800,2763.01784475692
21011,2900,2763.01784475692
21015,802,2763.01784475692
21021,6400,8064.97961783439
21022,840,2763.01784475692
21025,1400,2763.01784475692
21028,4700,2763.01784475692
21047,1800,2763.01784475692
21048,9200,2763.01784475692
21055,4700,2763.01784475692
21060,1200,2763.01784475692
21070,1100,2763.01784475692
21071,807,2763.01784475692
21074,866,2763.01784475692
21078,7700,5628.08823529412
21080,2100,5628.08823529412
21081,658,2763.01784475692
21087,47800,5628.08823529412
21089,920,2763.01784475692
21093,1300,2763.01784475692
21105,1000,2763.01784475692
21106,1300,2763.01784475692
21111,1800,2763.01784475692
21112,1400,5628.08823529412
21123,2100,2763.01784475692
21133,9000,2763.01784475692
21134,4500,8064.97961783439
21136,612,2763.01784475692
21143,2300,5628.08823529412
21149,2700,5628.08823529412
21151,693,5628.08823529412
21156,1400,2763.01784475692
21157,1100,2763.01784475692
21158,989,2763.01784475692
21166,1000,8064.97961783439
21174,2600,5628.08823529412
21175,1200,2763.01784475692
21176,1600,2763.01784475692
21188,997,2763.01784475692
21189,1300,2763.01784475692
21190,804,2763.01784475692
21195,1800,2763.01784475692
21203,698,2763.01784475692
21205,1500,2763.01784475692
21208,21000,2763.01784475692
21213,2000,2763.01784475692
21214,704,8064.97961783439
21216,4100,5628.08823529412
21220,2900,5628.08823529412
21221,14400,2763.01784475692
21222,3600,8064.97961783439
21223,3200,5628.08823529412
21226,1200,2763.01784475692
21230,766,2763.01784475692
21245,1200,2763.01784475692
21261,1100,104909.285714286
21265,6700,2763.01784475692
21266,1000,2763.01784475692
21284,2700,2763.01784475692
21294,5700,2763.01784475692
21295,1300,2763.01784475692
21304,2300,2763.01784475692
21318,775,8064.97961783439
21319,7800,2763.01784475692
21323,1400,5628.08823529412
21328,1100,8064.97961783439
21329,13000,2763.01784475692
21333,842,2763.01784475692
21334,1100,2763.01784475692
21343,1400,2763.01784475692
21350,786,8064.97961783439
21354,640,2763.01784475692
21357,3200,2763.01784475692
21363,1800,2763.01784475692
21364,1900,2763.01784475692
21373,2200,2763.01784475692
21382,6000,2763.01784475692
21385,7600,2763.01784475692
21399,2600,5628.08823529412
21401,1600,2763.01784475692
21408,725,2763.01784475692
21415,22800,2763.01784475692
21429,4500,2763.01784475692
21437,14000,2763.01784475692
21439,678,2763.01784475692
21445,1400,2763.01784475692
21449,1300,2763.01784475692
21454,2500,2763.01784475692
21456,1500,2763.01784475692
21457,3600,2763.01784475692
21466,1400,2763.01784475692
21467,1200,2763.01784475692
21471,2300,8064.97961783439
21472,3000,2763.01784475692
21473,3800,2763.01784475692
21478,13400,2763.01784475692
21486,6500,2763.01784475692
21488,1200,2763.01784475692
21490,878,5628.08823529412
21494,1500,2763.01784475692
21495,3300,2763.01784475692
21497,1100,2763.01784475692
21504,820,2763.01784475692
21508,859,2763.01784475692
21526,2300,2763.01784475692
21535,3900,5628.08823529412
21539,3700,2763.01784475692
21544,1200,2763.01784475692
21548,2000,5628.08823529412
21550,6600,8064.97961783439
21561,900,5628.08823529412
21562,1400,8064.97961783439
21566,1900,2763.01784475692
21567,14600,8064.97961783439
21571,2300,2763.01784475692
21572,2000,2763.01784475692
21574,2000,5628.08823529412
21583,2600,8064.97961783439
21586,1000,2763.01784475692
21589,1500,2763.01784475692
21593,1800,5628.08823529412
21598,1000,2763.01784475692
21606,2600,2763.01784475692
21609,1800,2763.01784475692
21615,5300,2763.01784475692
21618,1300,5628.08823529412
21627,4700,2763.01784475692
21638,728,2763.01784475692
21649,3600,2763.01784475692
21652,2800,2763.01784475692
21655,1200,2763.01784475692
21668,3900,2763.01784475692
21674,10900,2763.01784475692
21675,45400,8064.97961783439
21676,1200,2763.01784475692
21677,1300,2763.01784475692
21685,2700,2763.01784475692
21687,2300,2763.01784475692
21690,719,2763.01784475692
21692,1100,2763.01784475692
21694,330,2763.01784475692
21695,3400,2763.01784475692
21698,924,2763.01784475692
21704,1400,2763.01784475692
21705,1500,2763.01784475692
21710,1300,5628.08823529412
21715,2000,2763.01784475692
21718,677,5628.08823529412
21721,958,5628.08823529412
21723,2100,8064.97961783439
21726,1500,2763.01784475692
21728,768,2763.01784475692
21730,1000,2763.01784475692
21737,797,2763.01784475692
21745,907,2763.01784475692
21751,1300,2763.01784475692
21765,1000,2763.01784475692
21771,859,2763.01784475692
21772,2800,8064.97961783439
21775,1400,2763.01784475692
21782,1500,2763.01784475692
21784,842,5628.08823529412
21785,835,2763.01784475692
21787,2100,5628.08823529412
21798,1500,8064.97961783439
21803,749,8064.97961783439
21818,2600,2763.01784475692
21824,2900,2763.01784475692
21828,1100,2763.01784475692
21833,5800,2763.01784475692
21836,786,5628.08823529412
21841,2500,2763.01784475692
21862,4100,8064.97961783439
21870,773,2763.01784475692
21877,3400,5628.08823529412
21878,819,2763.01784475692
21881,1400,5628.08823529412
21884,1500,2763.01784475692
21885,2700,2763.01784475692
21886,1900,2763.01784475692
21887,696,2763.01784475692
21890,691,2763.01784475692
21891,35400,2763.01784475692
21896,2200,5628.08823529412
21897,15500,2763.01784475692
21898,4200,5628.08823529412
21907,1400,2763.01784475692
21908,9800,2763.01784475692
21911,1700,2763.01784475692
21920,2500,2763.01784475692
21928,1400,2763.01784475692
21934,1200,2763.01784475692
21937,1400,5628.08823529412
21941,9100,2763.01784475692
21954,6000,2763.01784475692
21955,870,2763.01784475692
21960,982,2763.01784475692
21961,2300,2763.01784475692
21966,1700,2763.01784475692
21975,787,2763.01784475692
21986,2300,2763.01784475692
21991,1700,5628.08823529412
22003,11700,5628.08823529412
22007,1500,2763.01784475692
22008,10100,5628.08823529412
22011,956,2763.01784475692
22012,4000,2763.01784475692
22016,1300,2763.01784475692
22020,1200,2763.01784475692
22031,1300,2763.01784475692
22032,979,2763.01784475692
22037,16300,5628.08823529412
22039,824,5628.08823529412
22040,262,2763.01784475692
22061,1200,2763.01784475692
22062,1300,2763.01784475692
22079,1200,2763.01784475692
22081,6600,2763.01784475692
22083,1000,2763.01784475692
22093,853,2763.01784475692
22099,1600,5628.08823529412
22100,10000,2763.01784475692
22101,713,2763.01784475692
22110,1100,2763.01784475692
22113,1500,5628.08823529412
22117,955,2763.01784475692
22121,1300,5628.08823529412
22126,1200,5628.08823529412
22130,788,2763.01784475692
22134,823,2763.01784475692
22135,870,5628.08823529412
22136,3000,5628.08823529412
22146,6200,2763.01784475692
22147,1400,2763.01784475692
22149,1900,5628.08823529412
22151,2500,2763.01784475692
22152,762,2763.01784475692
22156,5600,2763.01784475692
22161,975,2763.01784475692
22164,1000,2763.01784475692
22174,691,2763.01784475692
22176,574,2763.01784475692
22181,1900,2763.01784475692
22184,586,2763.01784475692
22185,7800,5628.08823529412
22189,1200,2763.01784475692
22198,1100,8064.97961783439
22200,2200,2763.01784475692
22201,15700,5628.08823529412
22205,2100,5628.08823529412
22206,8500,5628.08823529412
22209,2500,2763.01784475692
22213,4700,5628.08823529412
22218,1200,2763.01784475692
22231,830,2763.01784475692
22238,5000,2763.01784475692
22241,10700,5628.08823529412
22249,3000,2763.01784475692
22252,1100,2763.01784475692
22258,2700,2763.01784475692
22260,6600,2763.01784475692
22272,1700,2763.01784475692
22281,5300,5628.08823529412
22292,2200,2763.01784475692
22293,1100,2763.01784475692
22294,3800,2763.01784475692
22302,1400,2763.01784475692
22304,7000,8064.97961783439
22315,2800,2763.01784475692
22324,958,2763.01784475692
22327,1000,2763.01784475692
22336,4000,2763.01784475692
22338,1100,2763.01784475692
22345,1200,2763.01784475692
22348,1100,2763.01784475692
22358,861,2763.01784475692
22374,1100,2763.01784475692
22380,995,2763.01784475692
22382,813,2763.01784475692
22394,1000,8064.97961783439
22403,1400,2763.01784475692
22407,2400,5628.08823529412
22410,1500,2763.01784475692
22422,1600,2763.01784475692
22427,929,2763.01784475692
22434,3400,2763.01784475692
22448,2700,2763.01784475692
22457,787,2763.01784475692
22461,1200,2763.01784475692
22465,720,2763.01784475692
22468,8300,2763.01784475692
22473,1300,5628.08823529412
22482,735,2763.01784475692
22495,2900,2763.01784475692
22499,2700,8064.97961783439
22501,4400,5628.08823529412
22502,1100,2763.01784475692
22514,1700,2763.01784475692
22518,2100,2763.01784475692
22519,2000,2763.01784475692
22521,5000,2763.01784475692
22522,1700,2763.01784475692
22532,3100,2763.01784475692
22536,2000,2763.01784475692
22542,1500,2763.01784475692
22547,3600,8064.97961783439
22549,846,2763.01784475692
22551,3900,2763.01784475692
22552,1300,2763.01784475692
22562,12200,8064.97961783439
22565,1500,2763.01784475692
22569,3700,2763.01784475692
22573,15400,8064.97961783439
22575,1500,2763.01784475692
22578,1100,5628.08823529412
22580,2900,2763.01784475692
22593,4400,2763.01784475692
22601,2900,2763.01784475692
22615,1700,5628.08823529412
22616,1200,2763.01784475692
22618,3600,2763.01784475692
22619,2300,2763.01784475692
22625,6100,2763.01784475692
22629,3000,2763.01784475692
22638,1200,2763.01784475692
22643,5200,2763.01784475692
22653,839,8064.97961783439
22654,1900,2763.01784475692
22662,1900,2763.01784475692
22664,4900,5628.08823529412
22669,1700,8064.97961783439
22678,1400,2763.01784475692
22682,8900,5628.08823529412
22686,1100,2763.01784475692
22697,1200,2763.01784475692
22698,6100,2763.01784475692
22699,4100,8064.97961783439
22704,1800,5628.08823529412
22706,1100,2763.01784475692
22708,1300,5628.08823529412
22709,1100,2763.01784475692
22718,13000,2763.01784475692
22720,10700,8064.97961783439
22734,1500,8064.97961783439
22735,1900,2763.01784475692
22738,2500,2763.01784475692
22764,1000,2763.01784475692
22778,474,5628.08823529412
22786,980,2763.01784475692
22789,865,2763.01784475692
22792,6000,8064.97961783439
22795,1100,2763.01784475692
22797,1900,2763.01784475692
22800,673,2763.01784475692
22801,1300,2763.01784475692
22803,932,8064.97961783439
22805,876,2763.01784475692
22810,1000,5628.08823529412
22812,937,2763.01784475692
22815,872,2763.01784475692
22817,826,2763.01784475692
22820,1100,2763.01784475692
22821,1000,2763.01784475692
22824,709,2763.01784475692
22828,1100,8064.97961783439
22829,1600,2763.01784475692
22833,600,2763.01784475692
22835,2400,2763.01784475692
22843,8600,2763.01784475692
22849,2900,2763.01784475692
22861,1100,5628.08823529412
22863,3600,2763.01784475692
22864,1200,2763.01784475692
22866,2300,2763.01784475692
22877,672,2763.01784475692
22878,2900,2763.01784475692
22881,1500,2763.01784475692
22882,912,2763.01784475692
22884,3000,2763.01784475692
22885,31500,8064.97961783439
22886,6700,2763.01784475692
22887,770,5628.08823529412
22915,629,2763.01784475692
22930,757,2763.01784475692
22934,742,5628.08823529412
22938,7100,8064.97961783439
22943,1400,2763.01784475692
22944,1700,2763.01784475692
22947,1800,2763.01784475692
22955,2800,2763.01784475692
22961,20500,8064.97961783439
22964,849,2763.01784475692
22966,2600,5628.08823529412
22968,9000,8064.97961783439
22979,1100,2763.01784475692
22981,1100,5628.08823529412
22984,6000,2763.01784475692
22986,3500,2763.01784475692
22993,998,2763.01784475692
23002,3700,2763.01784475692
23003,1100,8064.97961783439
23007,1400,5628.08823529412
23010,23100,2763.01784475692
23017,1400,2763.01784475692
23026,2900,8064.97961783439
23031,2300,2763.01784475692
23034,3300,8064.97961783439
23038,7200,8064.97961783439
23042,21700,5628.08823529412
23044,25000,2763.01784475692
23052,1100,2763.01784475692
23054,4300,2763.01784475692
23058,3700,5628.08823529412
23059,1300,2763.01784475692
23065,3300,2763.01784475692
23066,2800,2763.01784475692
23070,731,5628.08823529412
23071,4100,2763.01784475692
23072,1700,2763.01784475692
23077,3600,2763.01784475692
23079,2900,2763.01784475692
23080,1600,2763.01784475692
23083,1000,2763.01784475692
23089,798,2763.01784475692
23094,1800,2763.01784475692
23100,1300,2763.01784475692
23102,1700,2763.01784475692
23104,5300,2763.01784475692
23117,11300,5628.08823529412
23120,1500,2763.01784475692
23126,1500,2763.01784475692
23128,4300,2763.01784475692
23134,2300,5628.08823529412
23137,1500,2763.01784475692
23142,973,2763.01784475692
23143,1400,5628.08823529412
23150,1700,2763.01784475692
23159,2300,2763.01784475692
23161,1200,2763.01784475692
23162,1400,5628.08823529412
23187,8000,5628.08823529412
23188,1100,2763.01784475692
23193,1000,2763.01784475692
23195,664,2763.01784475692
23197,1500,2763.01784475692
23198,940,2763.01784475692
23203,9300,2763.01784475692
23205,2400,2763.01784475692
23210,974,2763.01784475692
23222,1100,2763.01784475692
23223,5700,5628.08823529412
23225,1200,2763.01784475692
23229,7500,5628.08823529412
23235,3700,2763.01784475692
23246,3400,5628.08823529412
23247,4100,5628.08823529412
23249,1700,5628.08823529412
23251,2000,8064.97961783439
23255,1200,2763.01784475692
23257,2300,2763.01784475692
23260,4500,5628.08823529412
23267,1900,2763.01784475692
23273,1200,2763.01784475692
23274,2100,2763.01784475692
